personId,firstName,lastName,birthDate,height,weight,nbSeasons,jerseyNumber,position,startYear,endYear,draftYear,draftRound,draftNumber
200781,Paul,Davis,1984-07-21,210.0,122.0,4,,Center,2006,2009,2006,2,34
200782,P.J.,Tucker,1985-05-05,195.0,111.0,15,,Forward,2006,2024,2006,2,35
200783,Craig,Smith,1983-11-10,200.0,120.0,6,83,Forward,2006,2011,2006,2,36
200786,David,Noel,1984-02-27,198.0,104.0,2,34,Forward-Guard,2006,2006,2006,2,39
200788,James,Augustine,1984-02-27,208.0,106.0,2,40,Forward,2006,2007,2006,2,41
200789,Daniel,Gibson,1986-02-27,187.0,90.0,8,1,Guard,2006,2012,2006,2,42
200792,Alexander,Johnson,1983-02-08,205.0,108.0,4,30,Forward,2006,2009,2006,2,45
200794,Paul,Millsap,1985-02-10,200.0,116.0,17,8,Forward,2006,2021,2006,2,47
200796,Leon,Powe,1984-01-22,203.0,108.0,6,7,Forward,2006,2010,2006,2,49
200797,Ryan,Hollins,1984-10-10,213.0,108.0,10,,Center,2006,2015,2006,2,50
200798,Cheikh,Samb,1984-10-22,215.0,111.0,2,,Center,2007,2008,2006,2,51
200801,Hassan,Adams,1984-06-20,193.0,99.0,2,,Forward,2006,2008,2006,2,54
200806,Damir,Markota,1985-12-26,208.0,102.0,1,52,Forward,2006,2006,2006,2,59
200809,Chris,Quinn,1983-09-27,187.0,79.0,7,20,Guard,2006,2012,Undrafted,Undrafted,Undrafted
200810,Allan,Ray,1984-06-17,,,1,,,2006,2007,Undrafted,Undrafted,Undrafted
200811,Lou,Amundson,1982-12-07,205.0,99.0,11,17,Forward,2006,2015,Undrafted,Undrafted,Undrafted
200814,Tarence,Kinsey,1984-03-21,198.0,85.0,4,8,Guard,2006,2008,Undrafted,Undrafted,Undrafted
200816,Jorge,Garbajosa,1977-12-19,205.0,111.0,2,,Forward,2006,2007,Undrafted,Undrafted,Undrafted
200817,Pooh,Jeter,1983-12-02,180.0,79.0,2,5,Guard,2010,2010,Undrafted,Undrafted,Undrafted
200818,Justin,Williams,1984-05-12,208.0,117.0,3,,Forward-Center,2006,2007,Undrafted,Undrafted,Undrafted
200821,Yakhouba,Diawara,1982-08-29,200.0,102.0,5,9,Forward-Guard,2006,2009,Undrafted,Undrafted,Undrafted
200822,Pops,Mensah-Bonsu,1983-09-07,205.0,106.0,4,,Forward,2006,2010,Undrafted,Undrafted,Undrafted
200826,J.J.,Barea,1984-06-26,177.0,81.0,15,5,Guard,2006,2019,Undrafted,Undrafted,Undrafted
200827,Darius,Washington,1985-12-06,187.0,88.0,2,,Guard,2007,2007,Undrafted,Undrafted,Undrafted
200835,Walter,Herrmann,1979-06-26,205.0,102.0,4,5,Forward,2006,2008,Undrafted,Undrafted,Undrafted
200839,Mike,Harris,1983-06-15,198.0,109.0,4,,Forward,2007,2013,Undrafted,Undrafted,Undrafted
200841,Cedric,Bozeman,1983-03-07,198.0,93.0,1,,Guard,2006,2006,Undrafted,Undrafted,Undrafted
200978,Jeremy,Richardson,1984-03-01,200.0,88.0,4,32,Guard-Forward,2006,2008,Undrafted,Undrafted,Undrafted
201043,Randolph,Morris,1986-01-02,210.0,124.0,5,33,Center,2006,2009,Undrafted,Undrafted,Undrafted
201141,Greg,Oden,1988-01-22,213.0,123.0,4,20,Center,2007,2013,2007,1,1
201142,Kevin,Durant,1988-09-29,210.0,108.0,18,7,Forward,2007,2025,2007,1,2
201143,Al,Horford,1986-06-03,203.0,108.0,18,20,Center-Forward,2007,2025,2007,1,3
201144,Mike,Conley,1987-10-11,185.0,79.0,18,10,Guard,2007,2025,2007,1,4
201145,Jeff,Green,1986-08-28,203.0,106.0,18,32,Forward,2007,2025,2007,1,5
201146,Yi,Jianlian,1987-10-27,213.0,113.0,6,9,Forward,2007,2011,2007,1,6
201147,Corey,Brewer,1986-03-05,205.0,85.0,14,13,Guard-Forward,2007,2019,2007,1,7
201148,Brandan,Wright,1987-10-05,208.0,106.0,10,,Forward-Center,2007,2017,2007,1,8
201149,Joakim,Noah,1985-02-25,210.0,105.0,14,55,Forward-Center,2007,2019,2007,1,9
201150,Spencer,Hawes,1988-04-28,215.0,111.0,11,00,Forward-Center,2007,2016,2007,1,10
201151,Acie,Law,1985-01-25,190.0,91.0,5,2,Guard,2007,2010,2007,1,11
201152,Thaddeus,Young,1988-06-21,203.0,102.0,18,30,Forward,2007,2023,2007,1,12
201153,Julian,Wright,1987-05-20,203.0,102.0,5,14,Forward,2007,2010,2007,1,13
201154,Al,Thornton,1983-12-07,203.0,106.0,5,23,Forward,2007,2010,2007,1,14
201155,Rodney,Stuckey,1986-04-21,195.0,92.0,10,,Guard,2007,2016,2007,1,15
201156,Nick,Young,1985-06-01,200.0,95.0,12,,Guard-Forward,2007,2018,2007,1,16
201157,Sean,Williams,1986-09-13,208.0,106.0,5,56,Forward-Center,2007,2011,2007,1,17
201158,Marco,Belinelli,1986-03-25,195.0,99.0,14,18,Guard,2007,2019,2007,1,18
201159,Javaris,Crittenton,1987-12-31,195.0,90.0,3,8,Guard,2007,2009,2007,1,19
201160,Jason,Smith,1986-03-02,213.0,108.0,11,,Forward-Center,2007,2018,2007,1,20
201161,Daequan,Cook,1987-04-28,195.0,95.0,7,14,Guard,2007,2012,2007,1,21
201162,Jared,Dudley,1985-07-10,198.0,107.0,15,10,Forward,2007,2020,2007,1,22
201163,Wilson,Chandler,1987-05-10,203.0,106.0,13,21,Forward,2007,2019,2007,1,23
201164,Rudy,Fernandez,1985-04-04,,,5,,,2008,2016,2007,1,24
201165,Morris,Almond,1985-02-02,198.0,102.0,4,21,Guard,2007,2011,2007,1,25
201166,Aaron,Brooks,1985-01-14,182.0,73.0,11,30,Guard,2007,2017,2007,1,26
201167,Arron,Afflalo,1985-10-15,195.0,95.0,12,4,Guard,2007,2017,2007,1,27
201168,Tiago,Splitter,1985-01-01,210.0,111.0,8,47,Center-Forward,2010,2016,2007,1,28
201169,Alando,Tucker,1984-02-11,198.0,92.0,4,,Forward,2007,2009,2007,1,29
201171,Carl,Landry,1983-09-19,205.0,112.0,10,7,Forward,2007,2015,2007,2,31
201172,Gabe,Pruitt,1986-04-19,193.0,77.0,3,13,Guard,2007,2008,2007,2,32
201174,Nick,Fazekas,1985-06-17,210.0,106.0,2,20,Forward,2007,2007,2007,2,34
201175,Glen,Davis,1986-01-01,205.0,131.0,8,0,Forward-Center,2007,2014,2007,2,35
201176,Jermareo,Davidson,1984-11-15,208.0,104.0,3,33,Forward,2007,2008,2007,2,36
201177,Josh,McRoberts,1987-02-28,208.0,108.0,11,,Forward-Center,2007,2017,2007,2,37
201178,Kyrylo,Fesenko,1986-12-24,215.0,127.0,6,44,Center,2007,2011,2007,2,38
201181,Chris,Richard,1984-12-25,205.0,116.0,3,35,Forward,2007,2009,2007,2,41
201186,Stephane,Lasme,1982-12-17,203.0,97.0,2,45,Forward,2007,2007,2007,2,46
201187,Dominic,McGuire,1985-10-20,205.0,106.0,7,,Forward,2007,2012,2007,2,47
201188,Marc,Gasol,1985-01-29,210.0,115.0,14,14,Center,2008,2020,2007,2,48
201189,Aaron,Gray,1984-12-07,213.0,122.0,7,33,Center,2007,2013,2007,2,49
201192,Taurean,Green,1986-11-28,182.0,80.0,1,0,Guard,2007,2007,2007,2,52
201196,Ramon,Sessions,1986-04-11,190.0,86.0,12,9,Guard,2007,2017,2007,2,56
201199,DJ,Strawberry,1985-06-15,195.0,91.0,2,8,Guard,2007,2007,2007,2,59
201202,Joel,Anthony,1982-08-09,205.0,111.0,11,30,Center,2007,2016,Undrafted,Undrafted,Undrafted
201203,Mustafa,Shakur,1984-08-18,190.0,86.0,3,,Guard,2009,2013,Undrafted,Undrafted,Undrafted
201228,C.J.,Watson,1984-04-17,187.0,79.0,11,32,Guard,2007,2016,Undrafted,Undrafted,Undrafted
201229,Anthony,Tolliver,1985-06-01,203.0,108.0,14,43,Forward,2008,2020,Undrafted,Undrafted,Undrafted
201238,Mario,West,1984-06-19,195.0,95.0,5,6,Guard,2007,2010,Undrafted,Undrafted,Undrafted
201274,Ivan,Johnson,1984-04-10,203.0,115.0,3,44,Forward,2011,2012,Undrafted,Undrafted,Undrafted
201291,Carldell,Johnson,1983-01-28,177.0,81.0,2,,Guard,2011,2011,Undrafted,Undrafted,Undrafted
201446,Mike,Taylor,1986-01-21,187.0,74.0,2,4,Guard,2008,2008,2008,2,55
201563,Michael,Beasley,1989-01-09,205.0,106.0,12,,Forward,2008,2018,2008,1,2
201564,O.J.,Mayo,1987-11-05,195.0,95.0,9,3,Guard,2008,2015,2008,1,3
201565,Derrick,Rose,1988-10-04,190.0,90.0,16,23,Guard,2008,2023,2008,1,1
201566,Russell,Westbrook,1988-11-12,193.0,90.0,17,18,Guard,2008,2025,2008,1,4
201567,Kevin,Love,1988-09-07,208.0,113.0,17,42,Forward-Center,2008,2025,2008,1,5
201568,Danilo,Gallinari,1988-08-08,208.0,107.0,15,12,Forward,2008,2023,2008,1,6
201569,Eric,Gordon,1988-12-25,190.0,97.0,17,,Guard,2008,2025,2008,1,7
201570,Joe,Alexander,1986-12-26,203.0,104.0,3,20,Forward,2008,2009,2008,1,8
201571,D.J.,Augustin,1987-11-10,180.0,83.0,15,4,Guard,2008,2022,2008,1,9
201572,Brook,Lopez,1988-04-01,215.0,127.0,17,11,Center,2008,2025,2008,1,10
201573,Jerryd,Bayless,1988-08-20,190.0,90.0,12,8,Guard,2008,2018,2008,1,11
201574,Jason,Thompson,1986-07-21,210.0,113.0,9,1,Forward-Center,2008,2015,2008,1,12
201575,Brandon,Rush,1985-07-07,198.0,102.0,10,4,Guard-Forward,2008,2016,2008,1,13
201576,Anthony,Randolph,1989-07-15,,,6,,,2008,2016,2008,1,14
201577,Robin,Lopez,1988-04-01,215.0,127.0,16,,Center,2008,2023,2008,1,15
201578,Marreese,Speights,1987-08-04,208.0,115.0,11,5,Forward-Center,2008,2017,2008,1,16
201579,Roy,Hibbert,1986-12-11,218.0,122.0,10,34,Center,2008,2016,2008,1,17
201580,JaVale,McGee,1988-01-19,213.0,122.0,17,00,Center-Forward,2008,2023,2008,1,18
201581,JJ,Hickson,1988-09-04,205.0,109.0,9,21,Center-Forward,2008,2015,2008,1,19
201582,Alexis,Ajinca,1988-05-06,218.0,112.0,8,42,Center,2008,2017,2008,1,20
201583,Ryan,Anderson,1988-05-06,205.0,108.0,12,,Forward,2008,2019,2008,1,21
201584,Courtney,Lee,1985-10-03,195.0,97.0,13,1,Guard,2008,2019,2008,1,22
201585,Kosta,Koufos,1989-02-24,213.0,111.0,12,41,Center,2008,2018,2008,1,23
201586,Serge,Ibaka,1989-09-18,210.0,106.0,14,,Forward,2009,2022,2008,1,24
201587,Nicolas,Batum,1988-12-14,200.0,104.0,17,33,Guard-Forward,2008,2025,2008,1,25
201588,George,Hill,1986-05-04,193.0,85.0,16,7,Guard,2008,2022,2008,1,26
201589,Darrell,Arthur,1988-03-25,205.0,106.0,10,00,Forward,2008,2017,2008,1,27
201590,Donte,Greene,1988-02-21,210.0,102.0,6,13,Forward,2008,2012,2008,1,28
201591,DJ,White,1986-08-31,205.0,113.0,6,8,Forward,2008,2013,2008,1,29
201592,J.R.,Giddens,1985-02-13,195.0,97.0,3,4,Guard,2008,2009,2008,1,30
201593,Nikola,Pekovic,1986-01-03,210.0,139.0,7,14,Center,2010,2016,2008,2,31
201595,Joey,Dorsey,1983-12-16,,,4,,,2008,2016,2008,2,33
201596,Mario,Chalmers,1986-05-19,187.0,86.0,10,6,Guard,2008,2017,2008,2,34
201599,DeAndre,Jordan,1988-07-21,210.0,120.0,17,9,Center,2008,2025,2008,2,35
201600,Omer,Asik,1986-07-04,213.0,115.0,9,3,Center,2010,2017,2008,2,36
201601,Luc,Mbah a Moute,1986-09-09,203.0,104.0,13,12,Forward,2008,2019,2008,2,37
201602,Kyle,Weaver,1986-02-18,198.0,91.0,3,,Guard,2008,2010,2008,2,38
201603,Sonny,Weems,1986-07-08,198.0,92.0,4,,Guard-Forward,2008,2015,2008,2,39
201604,Chris,Douglas-Roberts,1987-01-08,200.0,95.0,7,,Guard,2008,2014,2008,2,40
201605,Nathan,Jawai,1986-10-10,208.0,127.0,3,15,Forward,2008,2009,2008,2,41
201606,Sean,Singletary,1985-09-06,182.0,83.0,2,44,Guard,2008,2008,2008,2,42
201609,Goran,Dragic,1986-05-06,193.0,86.0,16,31,Guard,2008,2022,2008,2,45
201611,Henry,Walker,1987-10-09,198.0,106.0,5,5,Forward,2008,2014,2008,2,47
201612,Malik,Hairston,1987-02-23,198.0,99.0,3,1,Guard,2008,2009,2008,2,48
201616,Darnell,Jackson,1985-11-07,205.0,114.0,4,41,Forward,2008,2010,2008,2,52
201619,Sasha,Kaun,1985-05-08,210.0,117.0,2,14,Center,2008,2015,2008,2,56
201623,Semih,Erden,1986-07-28,213.0,108.0,3,9,Center,2010,2011,2008,2,60
201627,Anthony,Morrow,1985-09-27,195.0,95.0,10,11,Guard,2008,2016,Undrafted,Undrafted,Undrafted
201628,Bobby,Brown,1984-09-24,187.0,79.0,4,,Guard,2008,2017,Undrafted,Undrafted,Undrafted
201632,Hamed,Haddadi,1985-05-19,218.0,120.0,6,98,Center,2008,2012,Undrafted,Undrafted,Undrafted
201633,Rob,Kurz,1985-03-05,205.0,105.0,2,31,Forward,2008,2009,Undrafted,Undrafted,Undrafted
201785,Othyus,Jeffers,1985-08-05,195.0,95.0,3,0,Guard-Forward,2009,2013,Undrafted,Undrafted,Undrafted
201805,Chris,Hunter,1984-07-09,210.0,108.0,3,31,Center-Forward,2008,2009,Undrafted,Undrafted,Undrafted
201814,Gary,Forbes,1985-02-25,200.0,99.0,3,3,Forward,2010,2011,Undrafted,Undrafted,Undrafted
201858,Cartier,Martin,1984-11-20,200.0,99.0,8,35,Forward,2008,2014,Undrafted,Undrafted,Undrafted
201880,Greg,Stiemsma,1985-09-26,210.0,117.0,5,34,Center,2009,2014,Undrafted,Undrafted,Undrafted
201933,Blake,Griffin,1989-03-16,205.0,113.0,14,91,Forward,2009,2022,2009,1,1
201934,Hasheem,Thabeet,1987-02-16,220.0,119.0,5,34,Center,2009,2013,2009,1,2
201935,James,Harden,1989-08-26,195.0,99.0,16,1,Guard,2009,2025,2009,1,3
201936,Tyreke,Evans,1989-09-19,198.0,99.0,10,,Guard,2009,2018,2009,1,4
201937,Ricky,Rubio,1990-10-21,187.0,86.0,13,13,Guard,2011,2022,2009,1,5
201938,Jonny,Flynn,1989-02-06,182.0,83.0,4,3,Guard,2009,2011,2009,1,6
201939,Stephen,Curry,1988-03-14,187.0,83.0,16,30,Guard,2009,2025,2009,1,7
201941,Jordan,Hill,1987-07-27,208.0,108.0,9,27,Forward-Center,2009,2016,2009,1,8
201942,DeMar,DeRozan,1989-08-07,198.0,99.0,16,10,Guard-Forward,2009,2025,2009,1,9
201943,Brandon,Jennings,1989-09-23,185.0,77.0,9,11,Guard,2009,2017,2009,1,10
201944,Terrence,Williams,1987-06-28,198.0,99.0,5,55,Guard-Forward,2009,2012,2009,1,11
201946,Tyler,Hansbrough,1985-11-03,,,8,,,2009,2017,2009,1,13
201947,Earl,Clark,1988-01-17,208.0,106.0,6,55,Forward,2009,2014,2009,1,14
201948,Austin,Daye,1988-06-05,210.0,99.0,7,3,Forward,2009,2014,2009,1,15
201949,James,Johnson,1987-02-20,200.0,108.0,17,16,Forward,2009,2024,2009,1,16
201950,Jrue,Holiday,1990-06-12,193.0,99.0,16,5,Guard,2009,2025,2009,1,17
201951,Ty,Lawson,1987-11-03,180.0,88.0,10,4,Guard,2009,2017,2009,1,18
201952,Jeff,Teague,1988-06-10,190.0,88.0,13,5,Guard,2009,2020,2009,1,19
201953,Eric,Maynor,1987-06-11,190.0,79.0,5,,Guard,2009,2013,2009,1,20
201954,Darren,Collison,1987-08-23,182.0,72.0,11,,Guard,2009,2021,2009,1,21
201956,Omri,Casspi,1988-06-22,205.0,102.0,10,,Forward,2009,2018,2009,1,23
201957,Byron,Mullens,1989-02-14,213.0,124.0,5,30,Center,2009,2013,2009,1,24
201958,Rodrigue,Beaubois,1988-02-24,187.0,83.0,5,3,Guard,2009,2012,2009,1,25
201959,Taj,Gibson,1985-06-24,205.0,105.0,16,67,Forward,2009,2025,2009,1,26
201960,DeMarre,Carroll,1986-07-27,198.0,97.0,12,9,Forward,2009,2019,2009,1,27
201961,Wayne,Ellington,1987-11-29,193.0,93.0,14,2,Guard,2009,2021,2009,1,28
201962,Toney,Douglas,1986-03-16,187.0,88.0,8,,Guard,2009,2016,2009,1,29
201963,Christian,Eyenga,1989-06-22,200.0,95.0,3,88,Forward,2010,2011,2009,1,30
201964,Victor,Claver,1988-08-30,,,3,,,2012,2016,2009,1,22
201965,Jeff,Ayres,1987-04-29,205.0,113.0,7,19,Forward-Center,2009,2015,2009,2,31
201966,Jermaine,Taylor,1986-12-08,193.0,95.0,2,,Guard,2009,2010,2009,2,32
201967,Dante,Cunningham,1987-04-22,203.0,104.0,11,33,Forward,2009,2018,2009,2,33
201969,DaJuan,Summers,1988-01-24,203.0,108.0,5,35,Forward,2009,2012,2009,2,35
201970,Sam,Young,1985-06-01,198.0,102.0,5,4,Forward-Guard,2009,2012,2009,2,36
201971,DeJuan,Blair,1989-04-22,200.0,122.0,7,,Center-Forward,2009,2015,2009,2,37
201972,Jon,Brockman,1987-03-20,200.0,115.0,4,40,Forward,2009,2011,2009,2,38
201973,Jonas,Jerebko,1987-03-02,208.0,104.0,10,21,Forward,2009,2018,2009,2,39
201974,Derrick,Brown,1987-09-08,203.0,105.0,4,4,Forward,2009,2011,2009,2,40
201975,Jodie,Meeks,1987-08-21,193.0,95.0,11,20,Guard,2009,2018,2009,2,41
201976,Patrick,Beverley,1988-07-12,187.0,81.0,13,21,Guard,2012,2023,2009,2,42
201977,Marcus,Thornton,1987-06-05,193.0,92.0,8,,Guard-Forward,2009,2016,2009,2,43
201978,Chase,Budinger,1988-05-22,200.0,94.0,8,10,Forward,2009,2015,2009,2,44
201979,Nick,Calathes,1989-02-07,198.0,96.0,2,12,Guard,2013,2014,2009,2,45
201980,Danny,Green,1987-06-22,198.0,97.0,15,,Guard,2009,2023,2009,2,46
201985,AJ,Price,1986-10-07,187.0,88.0,6,,Guard,2009,2014,2009,2,52
201986,Nando,De Colo,1987-06-23,195.0,88.0,3,3,Guard,2012,2013,2009,2,53
201988,Patty,Mills,1988-08-11,187.0,81.0,17,88,Guard,2009,2024,2009,2,55
201991,Lester,Hudson,1984-08-07,190.0,86.0,5,14,Guard,2009,2014,2009,2,58
202066,Garrett,Temple,1986-05-08,195.0,88.0,15,17,Guard-Forward,2009,2025,Undrafted,Undrafted,Undrafted
202068,Marcus,Landry,1985-11-01,200.0,104.0,2,,Forward,2009,2009,Undrafted,Undrafted,Undrafted
202081,Garret,Siler,1986-10-25,210.0,138.0,2,20,Center,2010,2010,Undrafted,Undrafted,Undrafted
202083,Wesley,Matthews,1986-10-14,195.0,99.0,16,32,Guard,2009,2023,Undrafted,Undrafted,Undrafted
202087,Alonzo,Gee,1987-05-29,198.0,102.0,8,,Forward,2009,2016,Undrafted,Undrafted,Undrafted
202091,Dionte,Christmas,1986-09-15,,,2,,,2013,2016,Undrafted,Undrafted,Undrafted
202148,Mickell,Gladness,1986-07-26,210.0,99.0,2,32,Center,2011,2011,Undrafted,Undrafted,Undrafted
202178,Sundiata,Gaines,1986-04-18,185.0,90.0,4,1,Guard,2009,2011,Undrafted,Undrafted,Undrafted
202220,Zabian,Dowdell,1984-09-10,190.0,86.0,2,22,Guard,2010,2010,Undrafted,Undrafted,Undrafted
202227,Terrel,Harris,1987-08-10,193.0,86.0,3,12,Guard,2011,2012,Undrafted,Undrafted,Undrafted
202322,John,Wall,1990-09-06,190.0,95.0,11,,Guard,2010,2022,2010,1,1
202323,Evan,Turner,1988-10-27,198.0,99.0,11,1,Guard-Forward,2010,2019,2010,1,2
202324,Derrick,Favors,1991-07-15,205.0,120.0,13,15,Forward,2010,2021,2010,1,3
202325,Wesley,Johnson,1987-07-11,200.0,97.0,10,4,Forward-Guard,2010,2018,2010,1,4
202326,DeMarcus,Cousins,1990-08-13,208.0,122.0,12,4,Center,2010,2021,2010,1,5
202327,Ekpe,Udoh,1987-05-20,208.0,111.0,8,33,Center-Forward,2010,2018,2010,1,6
202328,Greg,Monroe,1990-06-04,208.0,113.0,11,15,Forward-Center,2010,2021,2010,1,7
202329,Al-Farouq,Aminu,1990-09-21,203.0,99.0,12,5,Forward,2010,2020,2010,1,8
202330,Gordon,Hayward,1990-03-23,200.0,102.0,15,33,Forward,2010,2023,2010,1,9
202331,Paul,George,1990-05-02,203.0,104.0,15,8,Forward,2010,2025,2010,1,10
202332,Cole,Aldrich,1988-10-31,210.0,114.0,9,45,Center,2010,2017,2010,1,11
202333,Xavier,Henry,1991-03-15,198.0,99.0,6,,Forward-Guard,2010,2014,2010,1,12
202334,Ed,Davis,1989-06-05,205.0,98.0,13,21,Center-Forward,2010,2021,2010,1,13
202335,Patrick,Patterson,1989-03-14,203.0,106.0,12,54,Forward,2010,2020,2010,1,14
202336,Larry,Sanders,1988-11-21,210.0,104.0,6,,Forward-Center,2010,2016,2010,1,15
202337,Luke,Babbitt,1989-06-20,205.0,102.0,9,22,Forward,2010,2017,2010,1,16
202338,Kevin,Seraphin,1989-12-07,208.0,126.0,8,1,Forward-Center,2010,2016,2010,1,17
202339,Eric,Bledsoe,1989-12-09,185.0,97.0,13,5,Guard,2010,2021,2010,1,18
202340,Avery,Bradley,1990-11-26,190.0,81.0,13,20,Guard,2010,2021,2010,1,19
202341,James,Anderson,1989-03-25,198.0,96.0,6,5,Guard-Forward,2010,2015,2010,1,20
202343,Elliot,Williams,1989-06-20,195.0,86.0,6,,Guard,2010,2015,2010,1,22
202344,Trevor,Booker,1987-11-25,203.0,103.0,8,20,Forward,2010,2017,2010,1,23
202345,Damion,James,1987-10-07,200.0,102.0,4,7,Forward,2010,2013,2010,1,24
202346,Dominique,Jones,1988-10-15,195.0,97.0,3,,Guard,2010,2012,2010,1,25
202347,Quincy,Pondexter,1988-03-10,200.0,104.0,8,3,Forward,2010,2018,2010,1,26
202348,Jordan,Crawford,1988-10-23,195.0,88.0,6,27,Guard,2010,2017,2010,1,27
202349,Greivis,Vasquez,1987-01-16,198.0,98.0,7,,Guard,2010,2016,2010,1,28
202350,Daniel,Orton,1990-08-06,208.0,124.0,3,,Center,2010,2013,2010,1,29
202351,Lazar,Hayward,1986-11-26,198.0,102.0,4,,Forward,2010,2012,2010,1,30
202354,Dexter,Pittman,1988-03-02,210.0,129.0,4,,Center,2010,2013,2010,2,32
202355,Hassan,Whiteside,1989-06-13,213.0,120.0,11,21,Center,2010,2021,2010,2,33
202356,Armon,Johnson,1989-02-23,190.0,88.0,3,7,Guard,2010,2011,2010,2,34
202357,Nemanja,Bjelica,1988-05-09,205.0,106.0,8,8,Forward,2015,2021,2010,2,35
202361,Landry,Fields,1988-06-27,200.0,97.0,5,2,Guard-Forward,2010,2014,2010,2,39
202362,Lance,Stephenson,1990-09-05,195.0,95.0,11,6,Forward,2010,2021,2010,2,40
202363,Jarvis,Varnado,1988-03-01,205.0,104.0,2,40,Forward-Center,2012,2013,2010,2,41
202365,Devin,Ebanks,1989-10-28,205.0,97.0,4,3,Forward,2010,2012,2010,2,43
202366,Jerome,Jordan,1986-09-29,213.0,114.0,3,9,Center,2011,2014,2010,2,44
202376,Luke,Harangody,1988-01-02,200.0,111.0,3,44,Forward,2010,2011,2010,2,52
202378,Willie,Warren,1989-10-22,193.0,92.0,2,13,Guard,2010,2010,2010,2,54
202379,Jeremy,Evans,1987-10-24,205.0,90.0,7,6,Forward,2010,2017,2010,2,55
202380,Hamady,Ndiaye,1987-01-12,213.0,106.0,3,,Center,2010,2013,2010,2,56
202382,Derrick,Caracter,1988-05-04,205.0,124.0,2,45,Forward,2010,2010,2010,2,58
202386,Ben,Uzoh,1988-03-18,190.0,92.0,3,18,Guard,2010,2011,Undrafted,Undrafted,Undrafted
202388,Donald,Sloan,1988-01-15,190.0,92.0,6,15,Guard,2011,2015,Undrafted,Undrafted,Undrafted
202389,Timofey,Mozgov,1986-07-16,215.0,124.0,10,21,Center,2010,2018,Undrafted,Undrafted,Undrafted
202390,Gary,Neal,1984-10-03,193.0,95.0,7,,Guard,2010,2016,Undrafted,Undrafted,Undrafted
202391,Jeremy,Lin,1988-08-23,190.0,90.0,10,17,Guard,2010,2018,Undrafted,Undrafted,Undrafted
202395,Sherron,Collins,1987-03-18,180.0,92.0,1,,Guard,2010,2010,Undrafted,Undrafted,Undrafted
202396,Samardo,Samuels,1989-01-09,,,3,,,2010,2017,Undrafted,Undrafted,Undrafted
202397,Ish,Smith,1988-07-05,182.0,79.0,14,,Guard,2010,2023,Undrafted,Undrafted,Undrafted
202399,Jeff,Adrien,1986-02-10,,,6,,,2010,2014,Undrafted,Undrafted,Undrafted
202407,Elijah,Millsap,1987-08-12,200.0,97.0,4,22,Guard-Forward,2014,2016,Undrafted,Undrafted,Undrafted
202412,Manny,Harris,1989-09-21,195.0,83.0,5,6,Guard,2010,2016,Undrafted,Undrafted,Undrafted
202498,Lance,Thomas,1988-04-24,203.0,102.0,10,42,Forward,2011,2019,Undrafted,Undrafted,Undrafted
202681,Kyrie,Irving,1992-03-23,187.0,88.0,14,11,Guard,2011,2025,2011,1,1
202682,Derrick,Williams,1991-05-25,203.0,108.0,7,,Forward,2011,2017,2011,1,2
202683,Enes,Freedom,1992-05-20,208.0,113.0,11,,Center,2011,2021,2011,1,3
202684,Tristan,Thompson,1991-03-13,205.0,115.0,15,13,Center-Forward,2011,2024,2011,1,4
202685,Jonas,Valančiūnas,1992-05-06,210.0,120.0,13,17,Center,2012,2025,2011,1,5
202686,Jan,Vesely,1990-04-24,213.0,109.0,3,24,Forward,2011,2013,2011,1,6
202687,Bismack,Biyombo,1992-08-28,203.0,115.0,14,18,Center,2011,2025,2011,1,7
202688,Brandon,Knight,1991-12-02,187.0,82.0,9,,Guard,2011,2021,2011,1,8
202689,Kemba,Walker,1990-05-08,182.0,83.0,12,,Guard,2011,2022,2011,1,9
202690,Jimmer,Fredette,1989-02-25,187.0,88.0,7,32,Guard,2011,2018,2011,1,10
202691,Klay,Thompson,1990-02-08,195.0,99.0,14,31,Guard,2011,2025,2011,1,11
202692,Alec,Burks,1991-07-20,195.0,97.0,15,18,Guard,2011,2024,2011,1,12
202693,Markieff,Morris,1989-09-02,205.0,111.0,15,88,Forward,2011,2024,2011,1,13
202694,Marcus,Morris Sr.,1989-09-02,203.0,98.0,14,24,Forward,2011,2023,2011,1,14
202695,Kawhi,Leonard,1991-06-29,198.0,102.0,14,2,Forward,2011,2025,2011,1,15
202696,Nikola,Vučević,1990-10-24,205.0,120.0,14,4,Center,2011,2025,2011,1,16
202697,Iman,Shumpert,1990-06-26,195.0,96.0,10,,Guard,2011,2020,2011,1,17
202698,Chris,Singleton,1989-11-21,205.0,103.0,3,31,Forward,2011,2013,2011,1,18
202699,Tobias,Harris,1992-07-15,203.0,102.0,14,12,Forward,2011,2025,2011,1,19
202700,Donatas,Motiejunas,1990-09-20,213.0,99.0,7,28,Forward-Center,2012,2018,2011,1,20
202701,Nolan,Smith,1988-07-25,187.0,83.0,3,4,Guard,2011,2012,2011,1,21
202702,Kenneth,Faried,1989-11-19,203.0,99.0,9,35,Forward-Center,2011,2018,2011,1,22
202703,Nikola,Mirotic,1991-02-11,208.0,113.0,6,41,Forward,2014,2018,2011,1,23
202704,Reggie,Jackson,1990-04-16,187.0,94.0,13,,Guard,2011,2024,2011,1,24
202705,MarShon,Brooks,1989-01-26,195.0,90.0,5,,Guard,2011,2018,2011,1,25
